feature,shap_importance,compartment,feature_type
Nuclei_Texture_Contrast_RNA_3_03_256,0.0012499022579738396,Nuclei,Texture
Cytoplasm_Texture_AngularSecondMoment_AGP_3_03_256,0.0012490891109700898,Cytoplasm,Texture
Cytoplasm_Texture_Correlation_AGP_10_01_256,0.001248107787250774,Cytoplasm,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_13of16,0.0012479252762776533,Cytoplasm,RadialDistribution
Cytoplasm_Texture_AngularSecondMoment_RNA_10_00_256,0.0012478980026123412,Cytoplasm,Texture
Cytoplasm_Texture_AngularSecondMoment_AGP_5_02_256,0.0012473781806050153,Cytoplasm,Texture
Cytoplasm_Texture_Correlation_ER_10_00_256,0.0012469855080520834,Cytoplasm,Texture
Nuclei_Granularity_15_ER,0.0012457015758030009,Nuclei,Granularity
Nuclei_Texture_SumEntropy_AGP_5_00_256,0.001245206861033239,Nuclei,Texture
Cells_RadialDistribution_FracAtD_DNA_2of4,0.0012449597188495837,Cells,RadialDistribution
Cytoplasm_RadialDistribution_FracAtD_Mito_3of4,0.0012428288325931395,Cytoplasm,RadialDistribution
Cells_Texture_Contrast_DNA_5_01_256,0.0012426372613585305,Cells,Texture
Cells_AreaShape_Zernike_1_1,0.0012424276756896038,Cells,AreaShape
Cells_Granularity_2_AGP,0.0012413567394001543,Cells,Granularity
Cells_Texture_InfoMeas1_RNA_10_00_256,0.001240597800060641,Cells,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_15of20,0.0012403466460662977,Cytoplasm,RadialDistribution
Nuclei_Texture_DifferenceVariance_Mito_5_03_256,0.001240046100595334,Nuclei,Texture
Cells_Texture_Contrast_ER_5_02_256,0.0012395096304901796,Cells,Texture
Nuclei_Correlation_Correlation_AGP_ER,0.0012392187587039415,Nuclei,Correlation
Cytoplasm_AreaShape_Zernike_3_1,0.0012357922213265989,Cytoplasm,AreaShape
Nuclei_Intensity_IntegratedIntensity_DNA,0.0012353694414793737,Nuclei,Intensity
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of16,0.001233430799724634,Cytoplasm,RadialDistribution
Nuclei_Texture_InfoMeas1_RNA_5_00_256,0.0012333458385611657,Nuclei,Texture
Nuclei_Granularity_1_DNA,0.0012330656216623277,Nuclei,Granularity
Nuclei_Texture_Correlation_ER_10_00_256,0.001231936226280855,Nuclei,Texture
Cytoplasm_AreaShape_Zernike_9_5,0.0012317746158865767,Cytoplasm,AreaShape
Cells_RadialDistribution_FracAtD_mito_tubeness_18of20,0.0012309145331268416,Cells,RadialDistribution
Nuclei_Texture_SumEntropy_AGP_3_02_256,0.0012294269928635718,Nuclei,Texture
Cells_Texture_DifferenceVariance_Mito_10_00_256,0.0012287753730821091,Cells,Texture
Cells_Granularity_11_Mito,0.0012287493342384031,Cells,Granularity
Cells_AreaShape_Zernike_6_2,0.0012243074220266489,Cells,AreaShape
Nuclei_Texture_Correlation_AGP_10_03_256,0.0012241769146508626,Nuclei,Texture
Nuclei_Granularity_13_RNA,0.0012226435599534723,Nuclei,Granularity
Nuclei_Granularity_15_AGP,0.0012221535979889658,Nuclei,Granularity
Nuclei_Granularity_12_DNA,0.0012219680254254074,Nuclei,Granularity
Cells_RadialDistribution_FracAtD_mito_tubeness_6of20,0.0012210411198611837,Cells,RadialDistribution
Cells_Texture_SumVariance_DNA_5_01_256,0.0012206318107772468,Cells,Texture
Cytoplasm_Texture_Variance_DNA_3_00_256,0.0012203086057810911,Cytoplasm,Texture
Cells_Texture_DifferenceVariance_Mito_10_02_256,0.0012202585424737273,Cells,Texture
Cells_Texture_DifferenceVariance_Mito_5_01_256,0.0012199661405949364,Cells,Texture
Nuclei_Texture_Correlation_AGP_10_02_256,0.0012195902587934272,Nuclei,Texture
Cytoplasm_Texture_SumEntropy_AGP_3_01_256,0.0012192376437763284,Cytoplasm,Texture
Nuclei_Granularity_7_ER,0.0012189620475822136,Nuclei,Granularity
Cytoplasm_Intensity_StdIntensityEdge_ER,0.0012186023514358826,Cytoplasm,Intensity
Cells_RadialDistribution_RadialCV_Mito_4of4,0.0012179644310526783,Cells,RadialDistribution
Cytoplasm_Texture_SumVariance_Mito_10_00_256,0.0012178562170759375,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_Mito_3_02_256,0.001217554199307155,Nuclei,Texture
Nuclei_Texture_Variance_AGP_10_03_256,0.0012169916932154073,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_RNA_5_00_256,0.0012166721411345602,Cytoplasm,Texture
Nuclei_Intensity_MassDisplacement_ER,0.0012162041362457135,Nuclei,Intensity
Cytoplasm_Texture_Entropy_ER_10_02_256,0.0012158308229949658,Cytoplasm,Texture
Nuclei_Texture_DifferenceVariance_Mito_5_00_256,0.0012148265653429138,Nuclei,Texture
Cytoplasm_Texture_AngularSecondMoment_RNA_5_02_256,0.0012133461408146624,Cytoplasm,Texture
Cells_Correlation_K_AGP_RNA,0.001212940751876366,Cells,Correlation
Cells_Granularity_2_RNA,0.0012122193964439378,Cells,Granularity
Cytoplasm_RadialDistribution_MeanFrac_ER_1of4,0.001211886944152606,Cytoplasm,RadialDistribution
Cytoplasm_AreaShape_Area,0.0012109686261932697,Cytoplasm,AreaShape
Cells_Granularity_12_ER,0.0012107714436362066,Cells,Granularity
Cytoplasm_Granularity_11_Mito,0.0012081675707772124,Cytoplasm,Granularity
Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.001207727907462218,Nuclei,RadialDistribution
Cytoplasm_Texture_InfoMeas1_RNA_10_00_256,0.0012068043917159749,Cytoplasm,Texture
Cells_RadialDistribution_FracAtD_ER_2of4,0.0012057871050170173,Cells,RadialDistribution
Cytoplasm_AreaShape_MedianRadius,0.0012054330303921494,Cytoplasm,AreaShape
Cytoplasm_Correlation_K_RNA_AGP,0.0012047191556653811,Cytoplasm,Correlation
Cytoplasm_Granularity_7_DNA,0.0012032553005909513,Cytoplasm,Granularity
Cytoplasm_Intensity_LowerQuartileIntensity_AGP,0.0012021645351238217,Cytoplasm,Intensity
Cells_Texture_SumVariance_DNA_10_03_256,0.0012015881659356508,Cells,Texture
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_12of16,0.0012014531261021538,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Variance_Mito_10_01_256,0.001199489006092855,Cytoplasm,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_6of20,0.0011994597793714742,Cells,RadialDistribution
Nuclei_Texture_InfoMeas1_Mito_3_00_256,0.0011978121155906203,Nuclei,Texture
Cells_Texture_Contrast_DNA_5_00_256,0.0011973296093960276,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_DNA_10_03_256,0.0011957835310126288,Nuclei,Texture
Cells_Texture_DifferenceEntropy_Mito_5_03_256,0.0011955065886598147,Cells,Texture
Nuclei_Texture_DifferenceVariance_Mito_10_00_256,0.0011943945657185396,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_Mito_10_02_256,0.0011937648921281963,Cytoplasm,Texture
Cells_Texture_InfoMeas2_DNA_10_03_256,0.001193365265582023,Cells,Texture
Nuclei_RadialDistribution_MeanFrac_AGP_1of4,0.0011929558028558468,Nuclei,RadialDistribution
Cytoplasm_Texture_SumVariance_Mito_10_01_256,0.0011899643417668164,Cytoplasm,Texture
Cells_Texture_Contrast_DNA_10_02_256,0.0011885420748928611,Cells,Texture
Nuclei_Intensity_StdIntensityEdge_DNA,0.0011884747789216428,Nuclei,Intensity
Cytoplasm_Correlation_K_AGP_ER,0.0011883288924686244,Cytoplasm,Correlation
Cells_RadialDistribution_RadialCV_ER_2of4,0.0011882286727092962,Cells,RadialDistribution
Nuclei_Texture_Entropy_AGP_3_01_256,0.0011864337556679466,Nuclei,Texture
Nuclei_Texture_SumVariance_DNA_3_02_256,0.0011860293405649308,Nuclei,Texture
Cells_Texture_InfoMeas2_ER_5_00_256,0.00118601086140708,Cells,Texture
Cells_Granularity_6_DNA,0.0011856052747693216,Cells,Granularity
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_15of20,0.0011854983187160023,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Correlation_RNA_3_01_256,0.001185091608458606,Cytoplasm,Texture
Nuclei_Granularity_16_ER,0.0011848692531319623,Nuclei,Granularity
Nuclei_Texture_AngularSecondMoment_AGP_3_01_256,0.0011845359484989005,Nuclei,Texture
Nuclei_Texture_DifferenceEntropy_ER_10_03_256,0.001184516824887396,Nuclei,Texture
Nuclei_AreaShape_Zernike_9_7,0.0011838414065303887,Nuclei,AreaShape
Cytoplasm_Texture_Entropy_DNA_3_03_256,0.001183468606426946,Cytoplasm,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_13of16,0.0011834265709746562,Cells,RadialDistribution
Cytoplasm_AreaShape_MeanRadius,0.0011832021777152997,Cytoplasm,AreaShape
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_03_256,0.0011829080135170704,Cytoplasm,Texture
Cytoplasm_Granularity_11_ER,0.001180460826892938,Cytoplasm,Granularity
Cells_Correlation_K_Mito_AGP,0.001177985069397047,Cells,Correlation
Cytoplasm_Texture_AngularSecondMoment_RNA_10_01_256,0.0011779500603660965,Cytoplasm,Texture
Nuclei_Texture_DifferenceVariance_Mito_10_03_256,0.0011766557632862324,Nuclei,Texture
Nuclei_Texture_InfoMeas1_AGP_10_00_256,0.0011755431622051608,Nuclei,Texture
Cytoplasm_Intensity_MeanIntensityEdge_AGP,0.0011748033109896434,Cytoplasm,Intensity
Cells_Texture_Variance_DNA_10_01_256,0.0011732629510827661,Cells,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_9of20,0.0011729975930783048,Cells,RadialDistribution
Nuclei_Correlation_Correlation_AGP_Mito,0.0011729083832804983,Nuclei,Correlation
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_10of16,0.0011727344371141564,Cytoplasm,RadialDistribution
Nuclei_Texture_SumEntropy_ER_5_01_256,0.0011709867509827226,Nuclei,Texture
Cells_Texture_Contrast_AGP_3_02_256,0.001170887811983578,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_Mito_5_02_256,0.0011703583573918358,Cytoplasm,Texture
Cells_Texture_InfoMeas1_RNA_3_00_256,0.0011703083767809273,Cells,Texture
Cells_AreaShape_Extent,0.0011690876932659324,Cells,AreaShape
Cytoplasm_Texture_SumEntropy_ER_3_01_256,0.0011679456869687448,Cytoplasm,Texture
Nuclei_Texture_Entropy_AGP_5_00_256,0.0011669387875131829,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_DNA_3_01_256,0.0011667087963308275,Cytoplasm,Texture
Cells_Texture_Correlation_DNA_5_00_256,0.0011663433848142241,Cells,Texture
Cells_Texture_InfoMeas1_Mito_3_03_256,0.0011645610914287577,Cells,Texture
Nuclei_Correlation_K_AGP_Mito,0.0011643149521192494,Nuclei,Correlation
Nuclei_Texture_AngularSecondMoment_AGP_10_03_256,0.0011637265360046254,Nuclei,Texture
Cells_Intensity_StdIntensityEdge_AGP,0.0011629114965009128,Cells,Intensity
Nuclei_Intensity_MinIntensityEdge_DNA,0.0011619426653370674,Nuclei,Intensity
Cytoplasm_Texture_Variance_ER_5_01_256,0.001161852880224095,Cytoplasm,Texture
Cells_Texture_Correlation_Mito_5_03_256,0.0011600196337414152,Cells,Texture
Nuclei_Texture_DifferenceVariance_Mito_10_02_256,0.0011588501529799292,Nuclei,Texture
Cytoplasm_Correlation_Correlation_DNA_RNA,0.00115866299467338,Cytoplasm,Correlation
Nuclei_Texture_DifferenceVariance_Mito_5_01_256,0.0011576184757320464,Nuclei,Texture
Cytoplasm_Granularity_2_RNA,0.0011574182643640338,Cytoplasm,Granularity
Nuclei_Texture_DifferenceVariance_Mito_5_02_256,0.0011572815156328682,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_14of20,0.0011569542714901866,Cytoplasm,RadialDistribution
Cells_Texture_InfoMeas1_Mito_5_02_256,0.001156927978332273,Cells,Texture
Cells_Correlation_RWC_AGP_RNA,0.0011563686833220084,Cells,Correlation
Nuclei_Texture_AngularSecondMoment_AGP_10_00_256,0.001156230944091346,Nuclei,Texture
Nuclei_AreaShape_Zernike_8_8,0.0011551183894464754,Nuclei,AreaShape
Nuclei_Texture_Correlation_Mito_3_00_256,0.0011548050896245904,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_RNA_2of4,0.0011538297473037216,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Correlation_AGP_3_01_256,0.0011533874108382795,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas1_RNA_10_02_256,0.0011533852849139033,Cytoplasm,Texture
Cells_Granularity_6_Mito,0.001153234121182842,Cells,Granularity
Cells_RadialDistribution_FracAtD_ER_1of4,0.0011519256659760556,Cells,RadialDistribution
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_14of16,0.0011509008930131262,Cytoplasm,RadialDistribution
Nuclei_Texture_SumEntropy_DNA_10_02_256,0.001150632677079102,Nuclei,Texture
Nuclei_Texture_InfoMeas1_ER_3_00_256,0.0011500813484131608,Nuclei,Texture
Cells_Texture_InfoMeas1_RNA_5_00_256,0.001149423691791266,Cells,Texture
Nuclei_AreaShape_MinorAxisLength,0.0011482400489200829,Nuclei,AreaShape
Cytoplasm_Texture_InfoMeas1_Mito_3_01_256,0.0011473978754421362,Cytoplasm,Texture
Cytoplasm_Texture_AngularSecondMoment_RNA_10_03_256,0.0011469826829072969,Cytoplasm,Texture
Cytoplasm_Intensity_IntegratedIntensity_DNA,0.0011465838019856685,Cytoplasm,Intensity
Cytoplasm_Texture_Contrast_Mito_10_01_256,0.0011455563890610523,Cytoplasm,Texture
Nuclei_Texture_Correlation_ER_5_01_256,0.0011453211374360503,Nuclei,Texture
Nuclei_Texture_Correlation_ER_5_02_256,0.001143343970325077,Nuclei,Texture
Nuclei_Texture_SumEntropy_AGP_5_01_256,0.0011428168369801435,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_AGP_5_00_256,0.001142794178348205,Nuclei,Texture
Cells_Texture_Contrast_DNA_5_03_256,0.0011426227613005073,Cells,Texture
Nuclei_Intensity_IntegratedIntensity_RNA,0.0011423919935571445,Nuclei,Intensity
Cells_Intensity_UpperQuartileIntensity_AGP,0.001142000086770817,Cells,Intensity
Cytoplasm_Texture_InfoMeas1_RNA_10_01_256,0.0011419755892555779,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_ER_5_03_256,0.0011419677320886226,Nuclei,Texture
Nuclei_Intensity_MaxIntensityEdge_ER,0.0011418857287961665,Nuclei,Intensity
Cells_Granularity_11_ER,0.0011405866072215888,Cells,Granularity
Nuclei_Texture_InfoMeas2_ER_5_00_256,0.0011405493960306298,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_1of20,0.0011404613521049864,Cells,RadialDistribution
Cytoplasm_Texture_InfoMeas2_DNA_5_00_256,0.001140400027106807,Cytoplasm,Texture
Nuclei_Correlation_RWC_AGP_ER,0.001140166064994576,Nuclei,Correlation
Cells_Intensity_MinIntensityEdge_AGP,0.0011396166030005718,Cells,Intensity
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_17of20,0.001139158314747744,Cytoplasm,RadialDistribution
Cells_Texture_InfoMeas2_AGP_3_03_256,0.0011378193779195758,Cells,Texture
Nuclei_Texture_AngularSecondMoment_AGP_3_03_256,0.0011374495427350795,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.0011371597165478827,Cytoplasm,RadialDistribution
Nuclei_Texture_InfoMeas2_DNA_10_00_256,0.0011367537063844274,Nuclei,Texture
Cells_Correlation_RWC_RNA_DNA,0.0011364819874578253,Cells,Correlation
Nuclei_Texture_InfoMeas1_Mito_10_01_256,0.0011360330283148251,Nuclei,Texture
Nuclei_Texture_SumEntropy_ER_10_00_256,0.0011333196797204436,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_AGP_3_00_256,0.0011324486365992925,Nuclei,Texture
Nuclei_Texture_Contrast_ER_3_01_256,0.001132429912603194,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_AGP_2of4,0.0011300635251895333,Cells,RadialDistribution
Cells_Intensity_MeanIntensityEdge_Mito,0.0011293503007826595,Cells,Intensity
Cytoplasm_AreaShape_MaximumRadius,0.0011289025082191983,Cytoplasm,AreaShape
Cytoplasm_Texture_Variance_ER_10_01_256,0.001128140021360845,Cytoplasm,Texture
Cells_Texture_InverseDifferenceMoment_ER_10_01_256,0.0011277481920842548,Cells,Texture
Nuclei_Texture_SumEntropy_AGP_5_02_256,0.0011274418014831358,Nuclei,Texture
Cells_Texture_InfoMeas1_Mito_10_02_256,0.001127293257943945,Cells,Texture
Cells_Texture_SumVariance_DNA_10_02_256,0.0011270367118725387,Cells,Texture
Cytoplasm_Texture_Variance_ER_5_03_256,0.0011258671546134531,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_Mito_5_01_256,0.0011257348766438163,Cytoplasm,Texture
Nuclei_Texture_AngularSecondMoment_AGP_5_01_256,0.0011257307474651108,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_ER_5_02_256,0.0011246285500341661,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_ER_10_02_256,0.0011243797289025841,Cytoplasm,Texture
Cytoplasm_Texture_SumEntropy_DNA_3_00_256,0.0011242300313084083,Cytoplasm,Texture
Cytoplasm_Intensity_MinIntensityEdge_AGP,0.0011239857196661822,Cytoplasm,Intensity
Cells_Texture_InfoMeas2_ER_10_03_256,0.0011234619868290402,Cells,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_2of20,0.0011233081568466981,Cells,RadialDistribution
Nuclei_Texture_Entropy_AGP_10_00_256,0.0011229575193894043,Nuclei,Texture
Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.001122891552245814,Nuclei,RadialDistribution
Nuclei_Texture_AngularSecondMoment_AGP_5_02_256,0.0011220448966715983,Nuclei,Texture
Nuclei_Correlation_K_DNA_AGP,0.0011214163902487989,Nuclei,Correlation
Nuclei_Texture_SumEntropy_DNA_5_01_256,0.0011213698517519787,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_ER_3_01_256,0.001120815901766556,Cells,Texture
Cytoplasm_Texture_InfoMeas2_AGP_10_02_256,0.0011202264111904827,Cytoplasm,Texture
Cells_Correlation_RWC_Mito_ER,0.0011200055840890856,Cells,Correlation
Cytoplasm_RadialDistribution_FracAtD_AGP_2of4,0.0011188982704230252,Cytoplasm,RadialDistribution
Nuclei_Texture_Entropy_AGP_10_02_256,0.001117985686245707,Nuclei,Texture
Cells_Texture_SumEntropy_Mito_10_03_256,0.0011172712930221807,Cells,Texture
Cells_Texture_Correlation_Mito_5_00_256,0.001116443929662247,Cells,Texture
Nuclei_Texture_Entropy_AGP_10_01_256,0.0011160699250519557,Nuclei,Texture
Cytoplasm_Correlation_K_RNA_DNA,0.0011159626299636978,Cytoplasm,Correlation
Cells_RadialDistribution_FracAtD_Mito_3of4,0.0011157241570903611,Cells,RadialDistribution
Cells_Texture_Correlation_AGP_10_03_256,0.0011142882329893058,Cells,Texture
Nuclei_Intensity_MinIntensity_RNA,0.0011122553103658512,Nuclei,Intensity
Nuclei_Texture_SumEntropy_Mito_3_00_256,0.0011120419008329918,Nuclei,Texture
Nuclei_Texture_Contrast_RNA_5_01_256,0.0011108074268271853,Nuclei,Texture
Cells_Texture_DifferenceEntropy_Mito_5_01_256,0.0011107754914636255,Cells,Texture
Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.0011106991665136385,Cytoplasm,RadialDistribution
Cells_RadialDistribution_FracAtD_mito_tubeness_16of20,0.0011105213857925784,Cells,RadialDistribution
Cytoplasm_AreaShape_MinFeretDiameter,0.0011101473609180955,Cytoplasm,AreaShape
Cytoplasm_Texture_InfoMeas2_ER_5_03_256,0.0011097396127427472,Cytoplasm,Texture
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_14of20,0.001107755969257726,Cytoplasm,RadialDistribution
Nuclei_Texture_DifferenceVariance_Mito_10_01_256,0.0011070179915155416,Nuclei,Texture
Cytoplasm_AreaShape_Zernike_9_1,0.001106932836836287,Cytoplasm,AreaShape
Nuclei_Texture_Variance_AGP_5_03_256,0.0011044440495399093,Nuclei,Texture
Cells_Intensity_MassDisplacement_Mito,0.001104174566198708,Cells,Intensity
Cells_Texture_InverseDifferenceMoment_ER_10_00_256,0.0011036180310657073,Cells,Texture
Cells_RadialDistribution_FracAtD_AGP_3of4,0.0011016434344076386,Cells,RadialDistribution
Cells_RadialDistribution_FracAtD_DNA_1of4,0.0011008575111710734,Cells,RadialDistribution
Cells_Texture_Correlation_Mito_5_02_256,0.0010995957345273511,Cells,Texture
Cytoplasm_Texture_InfoMeas2_AGP_10_03_256,0.0010983035910612671,Cytoplasm,Texture
Nuclei_Texture_Correlation_Mito_5_00_256,0.0010972203988265912,Nuclei,Texture
Cells_AreaShape_Zernike_2_0,0.0010965065940451626,Cells,AreaShape
Nuclei_Texture_DifferenceVariance_AGP_10_00_256,0.0010950112512312315,Nuclei,Texture
Cells_Texture_InfoMeas1_ER_5_03_256,0.001092708411948219,Cells,Texture
Cells_Texture_InfoMeas2_ER_5_01_256,0.0010925643039497248,Cells,Texture
Nuclei_Texture_AngularSecondMoment_AGP_10_02_256,0.0010920812451721369,Nuclei,Texture
Cytoplasm_Texture_AngularSecondMoment_RNA_3_03_256,0.0010917838995867766,Cytoplasm,Texture
Cells_Intensity_MedianIntensity_AGP,0.001091765685541759,Cells,Intensity
Cytoplasm_RadialDistribution_RadialCV_DNA_3of4,0.0010916638903810444,Cytoplasm,RadialDistribution
Cytoplasm_Intensity_MeanIntensity_RNA,0.0010916431476860973,Cytoplasm,Intensity
Cells_Texture_InfoMeas1_RNA_10_01_256,0.0010915943542152361,Cells,Texture
Nuclei_Texture_SumEntropy_DNA_3_01_256,0.0010910513497011769,Nuclei,Texture
Cells_Texture_Contrast_DNA_10_03_256,0.0010904414522389873,Cells,Texture
Cytoplasm_Texture_Entropy_ER_10_03_256,0.0010898534411015654,Cytoplasm,Texture
Cells_Correlation_K_DNA_RNA,0.001089342731005932,Cells,Correlation
Cytoplasm_Granularity_15_AGP,0.0010887438881296216,Cytoplasm,Granularity
Nuclei_Texture_SumEntropy_ER_10_01_256,0.0010886967900049578,Nuclei,Texture
Nuclei_AreaShape_EquivalentDiameter,0.0010884825979649447,Nuclei,AreaShape
Nuclei_Texture_Entropy_AGP_3_02_256,0.0010883868731044848,Nuclei,Texture
Cytoplasm_Texture_SumEntropy_ER_5_01_256,0.0010870983323444047,Cytoplasm,Texture
Nuclei_Texture_Contrast_RNA_5_02_256,0.0010866125335970928,Nuclei,Texture
Cytoplasm_Granularity_4_RNA,0.001086417234660725,Cytoplasm,Granularity
Nuclei_Correlation_RWC_Mito_AGP,0.0010864123764466578,Nuclei,Correlation
Cytoplasm_Granularity_3_DNA,0.0010863110434261867,Cytoplasm,Granularity
Nuclei_Texture_InfoMeas1_RNA_3_02_256,0.0010859854688619309,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_16of20,0.0010859451732712193,Cytoplasm,RadialDistribution
Cytoplasm_Texture_AngularSecondMoment_AGP_10_03_256,0.001085941196960708,Cytoplasm,Texture
Cells_Texture_Correlation_Mito_3_01_256,0.0010851756924031568,Cells,Texture
Nuclei_Texture_InfoMeas1_DNA_5_01_256,0.0010851097390903825,Nuclei,Texture
Cells_Granularity_12_RNA,0.0010843848321539034,Cells,Granularity
Cells_Correlation_K_RNA_AGP,0.0010842060899134206,Cells,Correlation
Cells_Texture_SumAverage_AGP_3_03_256,0.0010841719614589757,Cells,Texture
Cells_RadialDistribution_MeanFrac_ER_1of4,0.0010840160777537936,Cells,RadialDistribution
Cytoplasm_Texture_InfoMeas2_ER_3_01_256,0.0010837801509374653,Cytoplasm,Texture
Nuclei_Texture_Entropy_AGP_5_02_256,0.0010820936136717917,Nuclei,Texture
Nuclei_Texture_Contrast_RNA_5_03_256,0.0010819704082911943,Nuclei,Texture
